Simpsons	O
.	O

''	O

He	O
started	Start-Position
his	O
entertainment	O
career	O
at	O
ABC	O
where	O
he	O
is	O
credited	O
with	O
creating	O
the	O
``	O
movie	O
of	O
the	O
week	O
''	O
concept	O
.	O

Shares	O
of	O
USA	O
Interactive	O
fell	O
2.08	O
or	O
nearly	O
8	O
percent	O
to	O
24.41	O
in	O
midday	O
trading	O
on	O
the	O
New	O
York	O
Stock	O
Exchange	O
where	O
Vivendi	O
's	O
U.S.	O
shares	O
rose	O
35	O
cents	O
to	O
15.15	O
.	O

APW_ENG_20030306	O
.0191	O

NEWS	O
STORY	O

20030306	O

Milosevic	O
's	O
wife	O
to	O
face	O
trial	O

BELGRADE	O
Serbia-Montenegro	O
-LRB-	O
AP	O
-RRB-	O

Slobodan	O
Milosevic	O
's	O
wife	O
will	O
go	O
on	O
trial	Trial-Hearing
next	O
week	O
on	O
charges	Charge-Indict
of	O
mismanaging	O
state	O
property	O
during	O
the	O
former	O
president	O
's	O
rule	O
a	O
court	O
said	O
Thursday	O
.	O

Mirjana	O
Markovic	O
the	O
power	O
behind	O
the	O
scenes	O
during	O
Milosevic	O
's	O
13-year	O
reign	O
is	O
accused	O
of	O
illegally	O
providing	Transfer-Ownership
their	O
grandson	O
's	O
nanny	O
with	O
a	O
state-owned	O
luxury	O
apartment	O
in	O
Belgrade	O
in	O
2000	O
.	O

The	O
Belgrade	O
district	O
court	O
said	O
that	O
Markovic	O
will	O
be	O
tried	Trial-Hearing
along	O
with	O
10	O
other	O
Milosevic-era	O
officials	O
who	O
face	O
similar	O
charges	O
of	O
``	O
inappropriate	O
use	O
of	O
state	O
property	O
''	O
that	O
carry	O
a	O
sentence	O
of	O
up	O
to	O
five	O
years	O
in	O
jail	O
.	O

The	O
trial	Trial-Hearing
will	O
start	O
on	O
March	O
13	O
the	O
court	O
said	O
.	O

Milosevic	O
and	O
his	O
wife	O
wielded	O
enormous	O
power	O
in	O
Yugoslavia	O
for	O
more	O
than	O
a	O
decade	O
before	O
he	O
was	O
swept	End-Position
out	End-Position
of	End-Position
power	End-Position
after	O
a	O
popular	O
revolt	O
in	O
October	O
2000	O
.	O

The	O
post-Milosevic	O
government	O
later	O
extradited	Extradite
him	O
to	O
the	O
U.N.	O
war	O
crimes	O
tribunal	O
in	O
The	O
Hague	O
the	O
Netherlands	O
.	O

Since	O
then	O
many	O
of	O
Milosevic	O
's	O
political	O
and	O
business	O
allies	O
as	O
well	O
as	O
his	O
two	O
children	O
have	O
been	O
accused	O
of	O
crimes	O
.	O

Markovic	O
the	O
leader	O
of	O
the	O
neo-communist	O
Yugoslav	O
Left	O
party	O
lost	O
her	O
parliamentary	O
immunity	O
from	O
prosecution	O
after	O
she	O
failed	O
to	O
become	Start-Position
a	O
deputy	O
in	O
the	O
parliament	O
of	O
Serbia	O
and	O
Montenegro	O
the	O
country	O
that	O
last	O
month	O
succeeded	O
Yugoslavia	O
.	O

AFP_ENG_20030508	O
.0357	O

NEWS	O
STORY	O

20030508	O

Jailed	O
Anwar	O
to	O
attend	O
daughter	O
's	O
wedding	O
after	O
bail	O
hearing	O

KUALA	O
LUMPUR	O
May	O
8	O
-LRB-	O
AFP	O
-RRB-	O

Malaysia	O
's	O
prison	O
department	O
has	O
agreed	O
to	O
allow	O
jailed	O
politician	O
Anwar	O
Ibrahim	O
to	O
attend	O
his	O
daughter	O
's	O
wedding	Marry
ceremony	O
Friday	O
after	O
his	O
bail	O
hearing	Trial-Hearing
his	O
lawyer	O
said	O
Thursday	O
.	O

Anwar	O
will	O
be	O
taken	O
to	O
the	O
appeal	O
court	O
early	O
Friday	O
for	O
a	O
bail	O
application	O
pending	O
his	O
appeal	Appeal
to	O
the	O
country	O
's	O
highest	O
Federal	O
Court	O
againt	O
his	O
sodomy	O
conviction	Convict
counsel	O
Sankara	O
Nair	O
said	O
.	O

Prison	O
authorities	O
have	O
given	O
the	O
nod	O
for	O
Anwar	O
to	O
be	O
taken	Transport
home	O
later	O
in	O
the	O
afternoon	O
to	O
marry	Marry
his	O
eldest	O
daughter	O
Nurul	O
Izzah	O
to	O
engineer	O
Raja	O
Ahmad	O
Sharir	O
Iskandar	O
in	O
a	O
traditional	O
Malay	O
ceremony	O
he	O
said	O
.	O

But	O
this	Transport
is	O
also	O
conditional	O
on	O
police	O
approval	O
.	O

``	O
They	O
have	O
to	O
get	O
the	O
green	O
light	O
from	O
police	O
.	O

We	O
have	O
given	O
an	O
assurance	O
that	O
there	O
will	O
not	O
be	O
a	O
huge	O
crowd	O
at	O
the	O
house	O
as	O
the	O
guests	O
will	O
only	O
comprise	O
of	O
family	O
members	O
''	O
he	O
added	O
.	O

The	O
former	O
deputy	O
premier	O
sacked	O
by	O
Prime	O
Minister	O
Mahathir	O
Mohamad	O
in	O
1998	O
was	O
sentenced	Sentence
to	O
a	O
total	O
15	O
years	O
in	O
jail	O
after	O
being	O
convicted	Convict
of	O
corruption	O
and	O
sodomy	O
.	O

He	O
completed	O
four	O
years	O
in	O
prison	O
on	O
a	O
corruption	O
charge	Sentence
last	O
month	O
and	O
is	O
now	O
serving	O
a	O
nine-year	O
sodomy	O
sentence	O
.	O

He	O
lost	O
an	O
appeal	Appeal
case	O
on	O
his	O
sodomy	O
sentence	Sentence
on	O
April	O
18	O
.	O

Another	O
appeal	Appeal
is	O
now	O
pending	O
in	O
the	O
Federal	O
Court	O
.	O

Anwar	O
56	O
says	O
he	O
was	O
framed	O
to	O
prevent	O
him	O
from	O
becoming	O
a	O
political	O
threat	O
to	O
Mahathir	O
an	O
allegation	O
the	O
government	O
denies	O
.	O

APW_ENG_20030331	O
.0410	O

NEWS	O
STORY	O

20030331	O

Report	O
Toefting	O
drops	O
appeal	O
of	O
assault	O
conviction	O
will	O
do	O
jail	O
time	O

COPENHAGEN	O
Denmark	O
-LRB-	O
AP	O
-RRB-	O

Former	O
Danish	O
international	O
Stig	O
Toefting	O
dropped	O
his	O
appeal	Appeal
of	O
an	O
assault	O
conviction	Convict
and	O
will	O
serve	O
a	O
four-month	O
jail	O
sentence	O
Denmark	O
's	O
TV2	O
reported	O
Monday	O
.	O

Toefting	O
was	O
convicted	Convict
in	O
October	O
2002	O
of	O
assaulting	O
a	O
pair	O
of	O
restaurant	O
workers	O
during	O
a	O
night	O
out	O
with	O
national	O
squad	O
teammates	O
in	O
the	O
capital	O
Copenhagen	O
.	O

He	O
was	O
sentenced	Sentence
to	O
four	O
months	O
in	O
prison	O
but	O
appealed	Appeal
.	O

The	O
hearing	Trial-Hearing
was	O
scheduled	O
for	O
April	O
10	O
.	O

TV2	O
quoting	O
Toefting	O
's	O
lawyer	O
Anders	O
Nemeth	O
reported	O
that	O
that	O
33-year-old	O
midfielder	O
was	O
ready	O
to	O
serve	O
his	O
sentence	Sentence
immediately	O
.	O

Neither	O
Toefting	O
or	O
Nemeth	O
were	O
immediately	O
available	O
for	O
comment	O
.	O

Earlier	O
this	O
month	O
Toefting	O
said	O
English	O
Premier	O
League	O
club	O
Bolton	O
let	O
him	O
go	End-Position
so	O
he	O
could	O
prepare	O
for	O
the	O
appeal	Appeal
.	O

It	O
was	O
unclear	O
whether	O
Toefting	O
would	O
return	Start-Position
to	O
Bolton	O
after	O
serving	O
his	O
sentence	Sentence
.	O

The	O
club	O
said	O
it	O
was	O
n't	O
aware	O
of	O
Toefting	O
's	O
decision	O
to	O
drop	O
his	O
appeal	Appeal
.	O

Toefting	O
transferred	Start-Position
to	O
Bolton	O
in	O
February	O
2002	O
from	O
German	O
club	O
Hamburg	O
.	O

Toefting	O
has	O
been	O
convicted	Convict
before	O
.	O

In	O
1999	O
he	O
was	O
given	O
a	O
20-day	O
suspended	O
sentence	O
for	O
assaulting	O
a	O
fan	O
who	O
berated	O
him	O
for	O
playing	O
with	O
German	O
club	O
Duisburg	O
.	O

The	O
popular	O
player	O
_	O
known	O
for	O
his	O
temperament	O
and	O
the	O
words	O
``	O
No	O
Regret	O
''	O
tattooed	O
across	O
his	O
chest	O
_	O
retired	End-Position
from	O
Denmark	O
's	O
national	O
team	O
after	O
it	O
was	O
knocked	O
out	O
in	O
the	O
second	O
round	O
of	O
the	O
2002	O
World	O
Cup	O
.	O

Toefting	O
joined	Start-Position
the	O
Danish	O
squad	O
in	O
1993	O
and	O
has	O
41	O
caps	O
.	O

APW_ENG_20030416	O
.0581	O

NEWS	O
STORY	O

20030416	O

Appeal	O
launched	O
against	O
Russian	O
journalist	O
's	O
treason	O
conviction	O

MOSCOW	O
-LRB-	O
AP	O
-RRB-	O

The	O
lawyer	O
for	O
a	O
Russian	O
military	O
journalist	O
convicted	O
of	O
treason	O
filed	O
an	O
appeal	Appeal
Wednesday	O
in	O
an	O
effort	O
to	O
overturn	O
the	O
guilty	O
verdict	O
against	O
his	O
client	O
who	O
was	O
released	O
on	O
parole	O
earlier	O
this	O
year	O
news	O
agencies	O
reported	O
.	O

Grigory	O
Pasko	O
's	O
lawyer	O
Genri	O
Reznik	O
filed	O
the	O
appeal	Appeal
with	O
Russian	O
Supreme	O
Court	O
the	O
Interfax	O
and	O
ITAR-Tass	O
news	O
agencies	O
reported	O
.	O

He	O
asked	O
the	O
court	O
to	O
invalidate	O
the	O
verdict	Convict
and	O
throw	O
out	O
the	O
criminal	O
case	O
against	O
Pasko	O
they	O
said	O
.	O

Pasko	O
was	O
sentenced	Sentence
to	O
four	O
years	O
in	O
prison	O
in	O
December	O
2001	O
for	O
illegally	O
attending	O
a	O
meeting	O
of	O
top	O
military	O
commanders	O
and	O
taking	O
notes	O
there	O
.	O

A	O
military	O
court	O
said	O
he	O
intended	O
to	O
pass	O
the	O
notes	O
to	O
Japanese	O
media	O
with	O
which	O
he	O
had	O
worked	O
.	O

Pasko	O
whose	O
sentence	Sentence
included	O
time	O
served	O
was	O
released	Release-Parole
in	O
January	O
for	O
good	O
behavior	O
after	O
serving	O
more	O
than	O
two-thirds	O
of	O
the	O
sentence	Sentence
.	O

He	O
has	O
maintained	O
his	O
innocence	O
saying	O
the	O
military	O
was	O
punishing	O
him	O
for	O
exposing	O
environmental	O
abuses	O
by	O
the	O
Russian	O
navy	O
including	O
the	O
dumping	O
of	O
radioactive	O
waste	O
into	O
the	O
sea	O
.	O

Reznik	O
said	O
an	O
initial	O
appeal	Appeal
he	O
lodged	O
the	O
day	O
Pasko	O
was	O
freed	O
never	O
reached	O
the	O
presidium	O
of	O
the	O
Supreme	O
Court	O
according	O
to	O
Interfax	O
.	O

The	O
lawyer	O
said	O
the	O
court	O
's	O
military	O
board	O
had	O
refused	O
to	O
launch	O
proceedings	Trial-Hearing
on	O
the	O
appeal	Appeal
.	O

Reznik	O
said	O
he	O
addressed	O
the	O
new	O
appeal	Appeal
directly	O
to	O
Supreme	O
Court	O
Chairman	O
Vyacheslav	O
Lebedev	O
and	O
asked	O
that	O
it	O
not	O
be	O
considered	O
by	O
military	O
judges	O
``	O
because	O
the	O
military	O
justice	O
system	O
has	O
adopted	O
a	O
biased	O
attitude	O
against	O
Pasko	O
''	O
Interfax	O
reported	O
.	O

-LRB-	O
sbg	O
-RRB-	O

APW_ENG_20030417	O
.0555	O

NEWS	O
STORY	O

20030417	O

U.S.	O
troops	O
capture	O
Saddam	O
's	O
half	O
brother	O
stop	O
major	O
bank	O
robbery	O
in	O
capital	O

BAGHDAD	O
Iraq	O
-LRB-	O
AP	O
-RRB-	O

American	O
commandos	O
captured	Arrest-Jail
a	O
half	O
brother	O
of	O
Saddam	O
Hussein	O
on	O
Thursday	O
the	O
latest	O
success	O
in	O
a	O
campaign	O
to	O
round	O
up	O
insiders	O
from	O
the	O
former	O
regime	O
.	O

U.S.	O
troops	O
thwarted	O
a	O
Baghdad	O
bank	O
robbery	O
over	O
the	O
protests	Demonstrate
of	O
Iraqis	O
eager	O
to	O
share	O
in	O
the	O
loot	O
.	O

As	O
U.S.	O
forces	O
struggled	O
to	O
restore	O
order	O
in	O
Iraq	O
FBI	O
Director	O
Robert	O
Mueller	O
announced	O
that	O
agents	O
had	O
been	O
detailed	O
to	O
help	O
recover	O
antiquities	O
looted	O
from	O
museums	O
in	O
Baghdad	O
and	O
elsewhere	O
.	O

Agents	O
will	O
aid	O
international	O
efforts	O
to	O
recover	O
stolen	O
items	O
``	O
on	O
both	O
the	O
open	O
and	O
black	O
markets	O
''	O
he	O
said	O
.	O

With	O
the	O
fighting	Attack
all	O
but	O
over	O
the	O
USS	O
Constellation	O
steamed	Transport
from	O
the	O
Persian	O
Gulf	O
for	O
its	O
home	O
port	O
carrying	O
dozens	O
of	O
warplanes	O
no	O
longer	O
needed	O
.	O

It	O
was	O
the	O
second	O
aircraft	O
carrier	O
ordered	O
home	O
in	O
recent	O
days	O
.	O

The	O
U.S.	O
military	O
's	O
search	O
for	O
chemical	O
and	O
biological	O
weapons	O
is	O
unlikely	O
to	O
succeed	O
until	O
Iraqis	O
lead	O
American	O
forces	O
to	O
them	O
Defense	O
Secretary	O
Donald	O
H.	O
Rumsfeld	O
said	O
Thursday	O
.	O

``	O
I	O
do	O
n't	O
think	O
we	O
'll	O
discover	O
anything	O
myself	O
''	O
Rumsfeld	O
said	O
at	O
a	O
meeting	Meet
with	O
Pentagon	O
employees	O
.	O

``	O
I	O
think	O
what	O
will	O
happen	O
is	O
we	O
'll	O
discover	O
people	O
who	O
will	O
tell	O
us	O
where	O
to	O
go	O
find	O
it	O
.	O

''	O

U.S.	O
troops	O
have	O
found	O
suspicious	O
chemicals	O
and	O
facilities	O
at	O
a	O
number	O
of	O
sites	O
but	O
tests	O
on	O
the	O
materials	O
have	O
proved	O
negative	O
or	O
inconclusive	O
.	O

Eliminating	O
such	O
weapons	O
was	O
a	O
chief	O
reason	O
President	O
George	O
W.	O
Bush	O
gave	O
for	O
the	O
U.S.-led	O
invasion	Attack
of	O
Iraq	O
that	O
began	O
March	O
20	O
.	O

Brig.	O
Gen.	O
Vincent	O
Brooks	O
announced	O
the	O
capture	O
of	O
Barzan	O
Ibrahim	O
Hasan	O
al-Tikriti	O
telling	O
reporters	O
he	O
was	O
an	O
adviser	O
to	O
Saddam	O
``	O
with	O
extensive	O
knowledge	O
of	O
the	O
regime	O
's	O
inner	O
workings	O
.	O

''	O

A	O
U.S.	O
intelligence	O
official	O
speaking	O
on	O
condition	O
of	O
anonymity	O
said	O
Barzan	O
Ibrahim	O
had	O
been	Start-Position
a	O
presidential	O
adviser	O
to	O
Saddam	O
's	O
regime	O
since	O
1998	O
but	O
had	O
a	O
shaky	O
relationship	O
with	O
his	O
half	O
brother	O
and	O
was	O
not	O
part	O
of	O
the	O
regime	O
's	O
inner	O
circle	O
.	O

He	O
was	Start-Position
a	O
representative	O
to	O
the	O
United	O
Nations	O
in	O
Geneva	O
from	O
1989	O
to	O
1998	O
.	O

Earlier	O
from	O
1979	O
to	O
1983	O
he	O
headed	Start-Position
Iraq	O
's	O
Mukhabarat	O
or	O
intelligence	O
service	O
a	O
period	O
when	O
the	O
organization	O
arranged	O
executions	Die
of	O
regime	O
opponents	O
in	O
Iraq	O
and	O
overseas	O
the	O
official	O
said	O
.	O

Brooks	O
provided	O
scant	O
details	O
of	O
the	O
operation	O
that	O
netted	O
Barzan	O
Ibrahim	O
saying	O
he	O
was	O
taken	O
inside	O
Baghdad	O
and	O
that	O
U.S.	O
special	O
forces	O
were	O
aided	O
by	O
Marines	O
.	O

He	O
said	O
there	O
were	O
no	O
casualties	O
.	O

Another	O
of	O
Saddam	O
's	O
three	O
half	O
brothers	O
Watban	O
Ibrahim	O
Hasan	O
al-Tikriti	O
was	O
captured	O
earlier	O
by	O
U.S.	O
forces	O
.	O

The	O
third	O
has	O
not	O
been	O
found	O
.	O

American	O
forces	O
have	O
been	O
criticized	O
for	O
failing	O
to	O
stop	O
looting	O
in	O
several	O
Baghdad	O
cities	O
and	O
there	O
have	O
been	O
complaints	O
as	O
well	O
that	O
humanitarian	O
relief	O
has	O
been	O
slow	O
in	O
arriving	O
.	O

But	O
Marines	O
foiled	O
a	O
brazen	O
act	O
of	O
lawlessness	O
during	O
the	O
day	O
when	O
they	O
interrupted	O
a	O
robbery-in-progress	O
at	O
a	O
branch	O
of	O
the	O
al-Rashid	O
Bank	O
and	O
took	O
away	O
US$	O
4	O
million	O
for	O
safekeeping	O
.	O

Thieves	O
had	O
blown	O
a	O
hole	O
in	O
the	O
vault	O
and	O
dropped	O
children	O
in	O
to	O
bring	O
out	O
fistfuls	O
of	O
cash	O
.	O

As	O
word	O
spread	O
that	O
the	O
robbery	O
was	O
under	O
way	O
Iraqis	O
gathered	O
saying	O
they	O
had	O
accounts	O
at	O
the	O
branch	O
and	O
a	O
riot	Demonstrate
broke	O
out	O
.	O

Marines	O
broke	O
it	O
up	O
_	O
over	O
the	O
protests	Demonstrate
of	O
Iraqis	O
not	O
involved	O
in	O
the	O
robbery	O
_	O
and	O
the	O
thieves	O
were	O
arrested	Arrest-Jail
.	O

``	O
These	O
people	O
want	O
the	O
money	O
and	O
they	O
believe	O
it	O
is	O
rightfully	O
their	O
money	O
but	O
they	O
do	O
n't	O
understand	O
that	O
the	O
proper	O
distribution	O
is	O
not	O
first-come	O
first-served	O
''	O
said	O
Col.	O
Philip	O
DeCamp	O
a	O
battalion	O
commander	O
.	O

Gen.	O
Tommy	O
Franks	O
the	O
commander	O
of	O
Operation	O
Iraqi	O
Freedom	O
told	O
reporters	O
during	O
a	O
visit	Transport
to	O
Kuwait	O
that	O
``	O
the	O
looting	O
goes	O
down	O
every	O
day	O
and	O
I	O
think	O
you	O
will	O
continue	O
to	O
see	O
it	O
go	O
down	O
because	O
the	O
Iraqis	O
are	O
now	O
stepping	O
up	O
and	O
controlling	O
the	O
problems	O
for	O
themselves	O
.	O

''	O

There	O
was	O
evidence	O
of	O
slow	O
progress	O
.	O

Baghdad	O
residents	O
gathered	O
outside	O
the	O
city	O
's	O
police	O
academy	O
when	O
word	O
spread	O
that	O
some	O
of	O
the	O
cars	O
looted	O
in	O
recent	O
days	O
had	O
been	O
recovered	O
.	O

Still	O
more	O
than	O
a	O
week	O
after	O
the	O
regime	O
collapsed	End-Org
Marine	O
Staff	O
Sgt.	O
Jose	O
Guillen	O
said	O
power	O
has	O
been	O
restored	O
_	O
by	O
use	O
of	O
diesel	O
plants	O
_	O
to	O
only	O
about	O
500	O
homes	O
in	O
Baghdad	O
a	O
city	O
of	O
roughly	O
5	O
million	O
.	O

He	O
said	O
U.S.	O
forces	O
expect	O
to	O
get	O
one	O
of	O
the	O
city	O
's	O
power	O
grids	O
on	O
line	O
by	O
Friday	O
.	O

Unrest	O
continued	O
in	O
other	O
parts	O
of	O
the	O
country	O
.	O

Americans	O
sought	O
to	O
bring	O
calm	O
to	O
Mosul	O
where	O
U.S.	O
troops	O
killed	O
17	O
people	O
in	O
clashes	O
earlier	O
in	O
the	O
week	O
.	O

Brooks	O
briefing	O
reporters	O
at	O
the	O
U.S.	O
Central	O
Command	O
headquarters	O
also	O
disclosed	O
that	O
Marines	O
had	O
broken	O
up	O
violent	O
clashes	Attack
on	O
Wednesday	O
in	O
Tikrit	O
Saddam	O
's	O
hometown	O
.	O

The	O
fighting	Attack
broke	O
out	O
between	O
club-wielding	O
members	O
of	O
the	O
former	O
ruler	O
's	O
clan	O
and	O
a	O
rival	O
group	O
he	O
said	O
.	O

Clan	O
rivalries	O
aside	O
there	O
are	O
numerous	O
other	O
resentments	O
shaping	O
events	O
in	O
the	O
post-Saddam	O
era	O
.	O

Majority	O
Shiite	O
Muslims	O
are	O
eager	O
for	O
power	O
after	O
decades	O
of	O
Saddam	O
favoring	O
Sunni	O
Muslims	O
for	O
example	O
.	O

And	O
Kurds	O
are	O
eager	O
to	O
claim	O
what	O
they	O
say	O
Saddam	O
took	O
from	O
them	O
and	O
gave	O
to	O
Arabs	O
in	O
the	O
northern	O
part	O
of	O
the	O
country	O
.	O

International	O
experts	O
appalled	O
at	O
the	O
looting	O
of	O
Iraqi	O
historical	O
artifacts	O
met	Meet
in	O
Paris	O
under	O
U.N.	O
auspices	O
and	O
called	O
for	O
a	O
temporary	O
embargo	O
on	O
Iraqi	O
cultural	O
objects	O
.	O

Some	O
of	O
the	O
participants	O
at	O
the	O
meeting	O
said	O
it	O
appeared	O
the	O
looting	O
was	O
organized	O
and	O
some	O
of	O
those	O
involved	O
had	O
keys	O
to	O
museum	O
vaults	O
and	O
were	O
able	O
to	O
remove	O
items	O
from	O
safes	O
.	O

One	O
suggested	O
the	O
effort	O
was	O
organized	O
from	O
outside	O
Iraq	O
.	O

``	O
It	O
looks	O
as	O
if	O
part	O
of	O
the	O
looting	O
was	O
a	O
deliberate	O
planned	O
action	O
''	O
said	O
McGuire	O
Gibson	O
a	O
University	O
of	O
Chicago	O
professor	O
and	O
president	O
of	O
the	O
American	O
Association	O
for	O
Research	O
in	O
Baghdad	O
.	O

``	O
I	O
have	O
a	O
suspicion	O
it	O
was	O
organized	O
outside	O
the	O
country	O
in	O
fact	O
I	O
'm	O
pretty	O
sure	O
it	O
was	O
''	O
Gibson	O
said	O
.	O

He	O
added	O
that	O
if	O
a	O
good	O
police	O
team	O
was	O
put	O
together	O
``	O
I	O
think	O
it	O
could	O
be	O
cracked	O
in	O
no	O
time	O
.	O

''	O

The	O
Baghdad	O
museum	O
housed	O
irreplaceable	O
Babylonian	O
Sumerian	O
and	O
Assyrian	O
collections	O
that	O
chronicled	O
ancient	O
life	O
in	O
the	O
cradle	O
of	O
civilization	O
the	O
area	O
around	O
the	O
Tigris	O
and	O
Euphrates	O
rivers	O
.	O

APW_ENG_20030502	O
.0686	O

NEWS	O
STORY	O

20030502	O

U.S.	O
Britain	O
drafting	O
resolution	O
limiting	O
U.N.	O
role	O
in	O
Iraq	O
to	O
humanitarian	O
relief	O

LONDON	O
-LRB-	O
AP	O
-RRB-	O

The	O
United	O
States	O
and	O
Britain	O
are	O
preparing	O
a	O
resolution	O
that	O
would	O
give	O
the	O
United	O
Nations	O
a	O
role	O
in	O
humanitarian	O
relief	O
but	O
not	O
peacekeeping	O
in	O
Iraq	O
a	O
senior	O
official	O
in	O
U.S.	O
President	O
George	O
W.	O
Bush	O
's	O
administration	O
said	O
Friday	O
.	O

Separately	O
the	O
United	O
States	O
has	O
decided	O
to	O
divide	O
the	O
military	O
and	O
humanitarian	O
relief	O
mission	O
in	O
Iraq	O
into	O
three	O
parts	O
under	O
American	O
British	O
and	O
Polish	O
command	O
the	O
official	O
said	O
speaking	O
on	O
condition	O
of	O
anonymity	O
.	O

Six	O
European	O
countries	O
have	O
agreed	O
to	O
contribute	O
troops	O
to	O
the	O
British	O
and	O
Polish	O
sectors	O
to	O
create	Start-Org
an	O
international	O
stability	O
force	O
the	O
official	O
said	O
.	O

The	O
draft	O
resolution	O
would	O
limit	O
the	O
U.N.	O
role	O
to	O
helping	O
with	O
refugees	O
and	O
displaced	O
people	O
reconstruction	O
and	O
humanitarian	O
assistance	O
the	O
official	O
said	O
.	O

The	O
United	O
States	O
and	O
Britain	O
agree	O
on	O
all	O
but	O
a	O
few	O
of	O
the	O
fine	O
details	O
of	O
the	O
resolution	O
the	O
official	O
said	O
though	O
there	O
is	O
no	O
timetable	O
on	O
when	O
it	O
would	O
be	O
introduced	O
.	O

U.N.	O
officials	O
are	O
already	O
in	O
Iraq	O
providing	O
humanitarian	O
relief	O
.	O

U.N.	O
Secretary	O
General	O
Kofi	O
Annan	O
said	O
this	O
week	O
that	O
the	O
body	O
has	O
no	O
interest	O
in	O
policing	O
a	O
postwar	O
Iraq	O
although	O
it	O
could	O
contribute	O
to	O
the	O
political	O
resuscitation	O
of	O
the	O
country	O
.	O

``	O
Take	O
the	O
question	O
